Review,Length,Negative,Positive,Date,Stars
review733,87,-3,2,2017-10-03,3
review734,71,-1,3,2017-09-15,4
review735,79,-1,1,2017-09-30,4
review736,54,-1,1,2017-09-23,1
review737,79,-1,2,2017-09-30,4
review738,76,-1,3,2017-10-01,5
review739,30,-1,1,2017-09-28,1
review740,21,-3,1,2017-09-16,1
review741,48,-1,1,2017-09-28,3
review742,67,-1,1,2017-09-23,2
review743,38,-1,1,2017-09-23,1
review744,67,-1,1,2017-09-26,1
review745,32,-1,1,2017-09-26,1
review746,124,-1,2,2017-09-18,5
review747,52,-1,2,2017-09-29,3
review748,36,-1,1,2017-09-22,1
review749,71,-1,2,2017-09-19,4
review750,112,-1,3,2017-09-29,5
review751,124,-1,2,2017-09-26,4
review752,22,-1,1,2017-10-01,4
review753,63,-3,1,2017-09-15,3
review754,41,-1,3,2017-09-30,5
review755,27,-1,1,2017-09-21,1
review756,70,-2,1,2017-09-23,1
review757,23,-1,1,2017-09-27,1
review758,72,-1,1,2017-09-22,2
review759,77,-1,1,2017-11-01,3
review760,12,-1,3,2017-09-18,5
review761,9,-1,4,2017-09-12,5
review762,301,-3,3,2017-08-18,1
review763,580,-3,2,2017-08-20,4
review764,261,-3,3,2017-08-17,5
review765,431,-1,2,2017-08-24,2
review766,9,-1,3,2017-11-05,5
review767,46,-1,2,2017-11-05,3
review768,76,-1,3,2017-10-01,5
review769,399,-4,1,2017-09-03,1
review770,33,-1,3,2017-09-23,4
review771,7,-1,3,2017-09-25,5
review772,334,-3,2,2017-08-29,1
review773,8,-1,1,2017-09-24,5
review774,6,-1,1,2017-10-01,5
review775,287,-5,3,2017-08-28,2
review776,33,-1,3,2017-09-30,5
review777,265,-2,3,2017-09-06,2
review778,6,-1,2,2017-09-12,4
review779,425,-2,3,2017-09-10,1
review780,28,-1,1,2017-09-29,1
review781,14,-1,3,2017-09-21,5
review782,9,-1,3,2017-09-15,5
review783,10,-1,1,2017-10-03,2
review784,53,-1,3,2017-09-19,1
review785,4,-1,2,2017-09-19,5
review786,16,-1,1,2017-10-05,5
review787,466,-3,1,2017-09-05,1
review788,7,-1,3,2017-10-03,5
review789,29,-1,2,2017-09-29,5
review790,419,-4,3,2017-09-05,1
review791,49,-1,4,2017-09-29,5
review792,16,-1,1,2017-09-29,1
review793,25,-1,2,2017-10-02,5
review794,35,-1,1,2017-09-22,2
review795,76,-1,4,2017-10-02,5
review796,39,-1,1,2017-09-30,3
review797,15,-1,1,2017-09-27,5
review798,13,-2,1,2017-11-02,1
review799,7,-1,2,2017-10-20,5
review800,225,-2,2,2017-09-01,1
review801,277,-2,3,2017-08-22,1
review802,219,-3,2,2017-09-01,1
review803,348,-3,1,2017-08-17,2
review804,399,-2,3,2017-08-17,5
review805,224,-1,3,2017-09-01,1
review806,164,-1,1,2017-08-19,3
review807,197,-2,2,2017-08-25,2
review808,560,-3,3,2017-08-17,2
review809,258,-1,2,2017-09-06,1
review810,1116,-3,3,2017-08-18,5
review811,108,-3,1,2017-08-22,1
review812,196,-1,1,2017-08-24,3
review813,174,-3,3,2017-08-17,1
review814,119,-2,1,2017-08-18,2
review815,263,-3,2,2017-08-23,2
review816,245,-3,2,2017-08-20,1
review817,836,-2,2,2017-08-29,2
review818,242,-3,3,2017-09-07,2
review819,139,-4,2,2017-09-06,2
review820,183,-2,3,2017-09-07,2
review821,122,-2,1,2017-09-02,1
review822,399,-4,1,2017-09-03,1
review823,204,-3,2,2017-09-10,3
review824,177,-3,1,2017-08-28,1
review825,201,-3,3,2017-09-13,5
review826,248,-2,2,2017-09-01,1
review827,175,-4,3,2017-09-01,2
review828,150,-2,1,2017-08-31,2
review829,374,-1,2,2017-08-26,3
review830,118,-1,3,2017-09-05,1
review831,176,-3,1,2017-09-07,1
review832,219,-2,2,2017-09-12,3
review833,386,-3,2,2017-08-27,4
review834,293,-3,1,2017-08-26,1
review835,207,-3,3,2017-08-29,2
review836,121,-1,1,2017-08-28,2
review837,134,-1,1,2017-09-14,1
review838,230,-2,3,2017-10-25,2
review839,528,-3,3,2017-10-16,2
review840,127,-2,1,2017-09-08,1
review841,277,-2,3,2017-08-22,1
review842,124,-4,1,2017-08-29,1
review843,165,-1,3,2017-09-09,1
review844,256,-1,3,2017-08-23,4
review845,247,-1,2,2017-08-18,2
review846,110,-3,1,2017-09-09,2
review847,208,-4,1,2017-08-20,1
review848,130,-1,2,2017-09-01,2
review849,192,-3,2,2017-08-25,2
review850,241,-1,3,2017-08-22,3
review851,422,-4,3,2017-09-09,1
review852,187,-1,2,2017-08-19,1
review853,152,-1,1,2017-09-04,1
review854,197,-3,1,2017-09-11,2
review855,245,-2,4,2017-09-03,1
review856,127,-3,2,2017-09-02,2
review857,139,-3,1,2017-08-29,2
review858,218,-2,1,2017-09-06,2
review859,279,-1,3,2017-08-28,2
review860,232,-3,3,2017-08-27,1
review861,252,-1,2,2017-08-27,2
review862,125,-1,2,2017-09-09,2
review863,608,-1,3,2017-08-30,2
review864,165,-1,1,2017-09-10,4
review865,165,-1,1,2017-09-08,1
review866,177,-1,3,2017-08-31,4
review867,78,-2,1,2017-08-29,2
review868,183,-1,3,2017-09-11,2
review869,143,-1,3,2017-09-06,4
review870,121,-5,1,2017-09-04,1
review871,141,-1,3,2017-08-30,3
review872,63,-3,1,2017-08-28,1
review873,80,-4,1,2017-09-02,4
review874,102,-3,2,2017-09-06,1
review875,166,-3,2,2017-09-10,1
review876,64,-1,3,2017-08-29,1
review877,96,-4,1,2017-09-03,1
review878,163,-1,1,2017-09-05,1
review879,96,-1,1,2017-08-31,1
review880,130,-3,2,2017-08-18,3
review881,94,-3,1,2017-08-28,1
review882,176,-1,1,2017-08-25,1
review883,70,-1,1,2017-08-18,1
review884,148,-2,2,2017-08-19,1
review885,63,-1,1,2017-08-20,1
review886,54,-3,1,2017-08-21,1
review887,129,-1,2,2017-08-17,2
review888,99,-3,1,2017-08-24,3
review889,147,-2,2,2017-08-22,1
review890,192,-3,2,2017-08-25,2
review891,82,-1,2,2017-08-20,2
review892,89,-2,1,2017-08-23,3
review893,66,-1,1,2017-09-15,1
review894,123,-1,1,2017-09-09,1
review895,162,-1,3,2017-09-02,1
review896,309,-1,2,2017-08-19,5
review897,162,-2,2,2017-08-23,2
review898,65,-1,1,2017-08-18,1
review899,145,-2,2,2017-08-19,3
review900,77,-1,1,2017-09-02,1
review901,46,-1,1,2017-09-11,1
review902,70,-2,1,2017-09-04,2
review903,92,-3,3,2017-09-14,3
review904,80,-2,1,2017-09-01,3
review905,78,-2,1,2017-08-29,2
review906,85,-1,1,2017-09-11,3
review907,56,-1,1,2017-08-26,3
review908,69,-1,1,2017-09-10,3
review909,67,-3,1,2017-09-11,1
review910,191,-1,3,2017-09-09,3
review911,133,-1,2,2017-09-06,3
review912,148,-1,2,2017-09-03,3
review913,95,-1,3,2017-08-31,3
review914,181,-1,3,2017-09-04,3
review915,192,-1,1,2017-09-07,5
review916,41,-1,1,2017-08-23,2
review917,62,-1,3,2017-08-18,3
review918,166,-1,1,2017-08-30,3
review919,168,-1,3,2017-09-06,4
review920,91,-1,3,2017-09-07,4
review921,66,-1,1,2017-08-31,3
review922,62,-2,1,2017-09-04,1
review923,117,-2,1,2017-08-21,1
review924,85,-1,1,2017-08-18,1
review925,65,-1,1,2017-08-21,2
review926,23,-1,1,2017-08-18,1
review927,120,-1,1,2017-08-24,1
review928,84,-1,3,2017-08-19,4
review929,32,-3,1,2017-09-06,1
review930,89,-1,3,2017-08-28,5
review931,40,-1,1,2017-09-02,1
review932,82,-1,4,2017-08-22,5
review933,45,-4,1,2017-09-05,2
review934,53,-1,1,2017-09-08,1
review935,77,-2,1,2017-08-23,3
review936,96,-2,1,2017-08-31,1
review937,79,-2,1,2017-08-30,5
review938,35,-3,1,2017-09-08,1
review939,94,-1,3,2017-08-30,5
review940,144,-1,2,2017-09-12,5
review941,56,-1,1,2017-08-26,3
review942,108,-1,1,2017-08-30,2
review943,31,-1,1,2017-08-26,2
review944,60,-1,1,2017-08-19,2
review945,72,-1,3,2017-09-05,5
review946,98,-1,1,2017-08-25,2
review947,66,-1,1,2017-09-04,2
review948,113,-1,3,2017-09-07,3
review949,82,-1,1,2017-08-20,5
review950,103,-1,2,2017-10-09,4
review951,19,-1,1,2017-09-08,2
review952,33,-2,1,2017-08-19,1
review953,63,-1,3,2017-08-18,4
review954,80,-1,1,2017-08-19,1
review955,34,-3,1,2017-09-01,1
review956,148,-3,2,2017-08-19,1
review957,54,-1,1,2017-09-04,4
review958,66,-1,1,2017-08-31,3
review959,75,-1,1,2017-09-12,2
review960,91,-1,3,2017-09-07,4
review961,15,-1,1,2017-11-08,1
review962,9,-1,1,2017-09-04,2
review963,10,-1,2,2017-08-23,5
review964,26,-1,2,2017-09-08,1
review965,38,-1,3,2017-09-02,5
review966,49,-1,1,2017-08-18,5
review967,49,-2,1,2017-09-01,1
review968,15,-1,2,2017-08-17,5
review969,15,-1,1,2017-09-06,1
review970,29,-2,1,2017-09-06,1
review971,78,-1,4,2017-09-02,5
review972,44,-1,3,2017-09-12,5
review973,50,-1,1,2017-09-08,3
review974,19,-4,1,2017-09-09,1
review975,34,-1,5,2017-08-23,4
review976,19,-1,3,2017-08-18,4
review977,43,-1,1,2017-09-07,1
review978,44,-1,2,2017-09-01,5
review979,15,-1,3,2017-09-05,5
review980,19,-1,1,2017-09-03,1
review981,46,-1,2,2017-09-10,5
review982,9,-1,3,2017-08-21,5
review983,42,-1,1,2017-08-20,5
review984,15,-1,3,2017-09-09,4
review985,19,-1,1,2017-08-24,1
review986,62,-1,1,2017-09-10,1
review987,8,-1,1,2017-09-06,5
review988,8,-1,3,2017-08-30,5
review989,20,-1,2,2017-08-18,4
review990,16,-1,3,2017-08-26,5
review991,66,-1,2,2017-09-11,3
review992,36,-1,1,2017-09-08,1
review993,37,-1,3,2017-08-18,5
review994,45,-2,1,2017-08-29,5
review995,46,-1,2,2017-09-12,3
review996,49,-1,2,2017-09-10,5
review997,11,-1,3,2017-08-28,4
review998,47,-1,3,2017-08-21,5
review999,21,-3,2,2017-09-07,5
review1000,250,-2,1,2017-08-15,1
review1001,216,-4,1,2017-07-28,1
review1002,278,-3,1,2017-08-06,1
review1003,303,-2,3,2017-07-27,5
review1004,538,-3,2,2017-08-02,1
review1005,295,-3,1,2017-07-31,3
review1006,720,-2,3,2017-08-11,1
review1007,252,-4,2,2017-07-29,2
review1008,175,-1,1,2017-08-04,1
review1009,245,-1,3,2017-07-31,5
review1010,203,-1,1,2017-07-28,3
review1011,235,-3,2,2017-07-28,3
review1012,216,-1,2,2017-07-26,1
review1013,296,-1,2,2017-07-31,2
review1014,267,-1,3,2017-07-28,4
review1015,166,-3,2,2017-08-17,3
review1016,23,-1,2,2017-10-05,5
review1017,252,-5,2,2017-07-27,1
review1018,212,-3,3,2017-08-10,1
review1019,7,-1,3,2017-09-10,5
review1020,326,-1,3,2017-08-11,3
review1021,9,-1,3,2017-08-21,5
review1022,10,-1,2,2017-09-06,5
review1023,368,-3,1,2017-08-08,2
review1024,10,-1,3,2017-09-03,5
review1025,348,-3,3,2017-08-17,3
review1026,243,-2,2,2017-08-16,1
review1027,34,-1,1,2017-08-21,5
review1028,220,-2,2,2017-08-06,3
review1029,150,-4,1,2017-09-19,1
review1030,312,-2,2,2017-08-15,3
review1031,158,-2,3,2017-08-14,2
review1032,8,-1,2,2017-08-30,5
review1033,621,-3,4,2017-08-10,1
review1034,369,-3,1,2017-08-01,1
review1035,804,-3,2,2017-08-07,1
review1036,412,-2,3,2017-08-11,2
review1037,10,-1,2,2017-09-05,4
review1038,6,-1,3,2017-08-17,5
review1039,175,-4,2,2017-08-12,4
review1040,130,-2,1,2017-07-28,1
review1041,166,-2,1,2017-07-28,1
review1042,359,-2,1,2017-07-31,3
review1043,147,-3,2,2017-08-03,4
review1044,211,-4,3,2017-07-27,1
review1045,97,-2,4,2017-07-27,2
review1046,429,-2,3,2017-07-31,2
review1047,141,-3,2,2017-08-09,1
review1048,171,-4,2,2017-08-05,3
review1049,147,-1,1,2017-08-16,1
review1050,179,-2,1,2017-07-30,3
review1051,267,-1,3,2017-07-28,4
review1052,172,-3,1,2017-08-07,3
review1053,116,-2,2,2017-07-29,2
review1054,132,-1,2,2017-08-07,4
review1055,264,-2,2,2017-08-05,1
review1056,122,-5,1,2017-08-03,1
review1057,118,-1,3,2017-07-30,2
review1058,89,-1,2,2017-08-14,1
review1059,160,-4,1,2017-08-08,2
review1060,178,-1,4,2017-07-31,1
review1061,100,-3,2,2017-07-27,3
review1062,436,-1,1,2017-08-03,3
review1063,79,-2,1,2017-08-15,1
review1064,190,-1,3,2017-08-08,1
review1065,229,-3,2,2017-07-27,1
review1066,202,-1,2,2017-08-10,4
review1067,134,-4,1,2017-07-28,1
review1068,160,-4,2,2017-08-01,1
review1069,169,-1,2,2017-07-27,1
review1070,343,-1,3,2017-07-28,5
review1071,396,-4,1,2017-08-03,2
review1072,300,-2,3,2017-08-05,5
review1073,184,-2,2,2017-07-30,2
review1074,61,-3,1,2017-08-04,3
review1075,74,-2,2,2017-08-04,1
review1076,97,-2,1,2017-07-31,1
review1077,368,-1,3,2017-08-13,4
review1078,266,-4,3,2017-07-27,3
review1079,117,-3,2,2017-08-10,3
review1080,203,-2,1,2017-08-01,1
review1081,1345,-4,3,2017-07-29,1
review1082,163,-1,1,2017-08-02,2
review1083,228,-1,1,2017-07-29,1
review1084,216,-1,3,2017-07-29,1
review1085,74,-1,3,2017-08-10,1
review1086,89,-1,2,2017-08-14,1
review1087,63,-1,2,2017-07-31,1
review1088,62,-3,1,2017-08-03,3
review1089,92,-2,3,2017-07-31,1
review1090,156,-2,2,2017-07-30,1
review1091,218,-1,2,2017-07-29,4
review1092,52,-1,1,2017-08-18,3
review1093,107,-1,1,2017-08-16,1
review1094,60,-1,2,2017-08-02,3
review1095,99,-1,1,2017-08-15,1
review1096,203,-1,3,2017-08-14,2
review1097,40,-1,1,2017-07-27,1
review1098,225,-1,2,2017-08-10,3
review1099,207,-4,1,2017-08-08,1
review1100,123,-3,1,2017-08-01,1
review1101,66,-1,1,2017-08-06,3
review1102,110,-4,2,2017-08-05,2
review1103,66,-3,1,2017-07-28,1
review1104,114,-1,1,2017-08-17,2
review1105,139,-4,3,2017-07-28,3
review1106,215,-1,3,2017-08-12,5
review1107,128,-4,3,2017-08-13,2
review1108,343,-1,3,2017-07-28,5
review1109,221,-3,1,2017-08-02,1
review1110,161,-1,1,2017-08-13,1
review1111,83,-1,3,2017-07-31,5
review1112,119,-3,3,2017-08-22,1
review1113,142,-1,2,2017-08-04,3
review1114,128,-1,1,2017-08-16,1
review1115,101,-2,2,2017-08-15,3
review1116,64,-3,3,2017-08-03,5
review1117,98,-1,1,2017-08-02,1
review1118,308,-2,3,2017-08-06,1
review1119,79,-1,1,2017-08-01,2
review1120,41,-1,1,2017-08-05,1
review1121,84,-1,2,2017-07-30,1
review1122,65,-3,1,2017-08-13,4
review1123,59,-2,1,2017-07-27,5
review1124,91,-1,1,2017-07-28,3
review1125,42,-1,3,2017-07-27,5
review1126,66,-1,2,2017-08-12,5
review1127,111,-1,3,2017-07-30,3
review1128,37,-1,1,2017-08-06,1
review1129,40,-2,3,2017-07-28,5
review1130,50,-1,1,2017-07-28,4
review1131,105,-1,3,2017-08-11,5
review1132,61,-1,1,2017-08-13,1
review1133,50,-1,1,2017-08-06,5
review1134,72,-1,1,2017-08-13,3
review1135,40,-4,1,2017-08-10,1
review1136,82,-2,2,2017-07-27,4
review1137,20,-1,1,2017-08-15,5
review1138,36,-1,1,2017-07-30,1
review1139,31,-1,1,2017-07-29,1
review1140,50,-1,1,2017-09-11,2
review1141,128,-4,3,2017-08-13,2
review1142,48,-1,1,2017-08-04,1
review1143,24,-1,1,2017-09-05,1
review1144,77,-3,1,2017-08-19,1
review1145,34,-2,1,2017-08-01,1
review1146,100,-3,1,2017-08-01,5
review1147,79,-1,3,2017-08-12,5
review1148,29,-1,1,2017-08-01,1
review1149,28,-4,1,2017-08-08,1
review1150,72,-1,2,2017-08-16,4
review1151,46,-1,1,2017-07-30,1
review1152,63,-1,1,2017-08-04,5
review1153,35,-1,1,2017-08-10,1
review1154,107,-1,3,2017-08-13,5
review1155,45,-4,1,2017-08-09,2
review1156,53,-1,1,2017-07-31,3
review1157,24,-1,2,2017-08-16,1
review1158,47,-1,1,2017-08-05,1
review1159,36,-1,1,2017-07-29,2
review1160,37,-1,3,2017-07-27,5
review1161,19,-1,1,2017-11-09,1
review1162,17,-1,3,2017-07-30,5
review1163,8,-1,3,2017-08-05,5
review1164,16,-2,1,2017-08-10,4
review1165,31,-1,1,2017-08-06,5
review1166,10,-1,3,2017-08-04,5
review1167,25,-1,1,2017-08-17,1
review1168,12,-1,3,2017-08-04,5
review1169,28,-1,1,2017-08-11,5
review1170,32,-2,1,2017-08-05,1
review1171,15,-1,3,2017-08-08,5
review1172,17,-1,2,2017-08-09,5
review1173,11,-1,3,2017-08-16,5
review1174,27,-1,2,2017-07-30,3
review1175,19,-1,3,2017-08-07,5
review1176,14,-2,1,2017-07-30,1
review1177,25,-1,1,2017-08-12,1
review1178,12,-1,2,2017-08-04,5
review1179,37,-1,1,2017-08-04,1
review1180,13,-1,1,2017-07-30,5
review1181,19,-1,1,2017-08-10,1
review1182,65,-1,1,2017-08-20,3
review1183,5,-1,1,2017-08-15,5
review1184,31,-1,1,2017-08-06,1
review1185,69,-2,1,2017-08-14,3
review1186,20,-1,1,2017-08-16,2
review1187,42,-1,3,2017-08-12,5
review1188,49,-1,3,2017-08-10,5
review1189,38,-1,2,2017-07-28,5
review1190,8,-1,1,2017-08-10,3
review1191,79,-1,3,2017-08-12,5
review1192,19,-1,1,2017-08-02,5
review1193,12,-1,3,2017-10-07,4
review1194,22,-1,3,2017-08-16,4
review1195,27,-2,2,2017-07-28,3
review1196,11,-1,2,2017-07-31,5
review1197,25,-1,1,2017-08-17,3
review1198,68,-1,3,2017-08-06,5
review1199,39,-1,3,2017-07-29,5
review1200,5,-1,1,2017-07-27,3
review1201,146,-1,3,2017-07-26,3
review1202,141,-2,1,2017-07-25,5
review1203,41,-3,1,2017-07-27,2
review1204,498,-1,2,2017-07-26,5
review1205,27,-1,3,2017-07-25,5
review1206,7,-1,3,2017-08-10,5
review1207,144,-1,3,2017-07-26,5
review1208,62,-1,1,2017-07-26,1
review1209,10,-1,3,2017-08-04,5
review1210,7,-4,1,2017-08-15,1
review1211,61,-1,2,2017-07-26,5
review1212,264,-1,3,2017-07-21,3
review1213,121,-3,1,2017-07-26,1
review1214,357,-4,2,2017-07-25,1
review1215,213,-3,3,2017-08-08,1
review1216,7,-1,3,2017-08-11,5
review1217,12,-1,2,2017-08-04,5
review1218,209,-1,2,2017-07-09,1
review1219,173,-1,1,2017-09-10,1
review1220,298,-2,3,2017-07-18,2
review1221,7,-1,2,2017-08-04,5
review1222,319,-2,2,2017-07-25,1
review1223,580,-3,2,2017-07-18,2
review1224,233,-2,3,2017-07-04,4
review1225,328,-1,1,2017-07-06,1
review1226,105,-1,1,2017-07-26,2
review1227,146,-2,1,2017-07-25,1
review1228,12,-2,1,2017-07-26,1
review1229,483,-4,3,2017-07-29,1
review1230,238,-3,1,2017-07-22,2
review1231,375,-1,2,2017-07-22,1
review1232,502,-3,4,2017-07-25,3
review1233,163,-2,2,2017-07-26,2
review1234,102,-4,1,2017-07-26,2
review1235,81,-3,3,2017-07-25,3
review1236,36,-1,3,2017-07-31,5
review1237,425,-4,2,2017-07-20,1
review1238,296,-2,2,2017-07-05,3
review1239,7,-1,3,2017-08-17,5
review1240,465,-2,2,2017-07-04,1
review1241,536,-5,3,2017-07-13,1
review1242,187,-2,3,2017-07-03,3
review1243,232,-1,2,2017-07-05,1
review1244,440,-4,2,2017-07-08,4
review1245,281,-2,3,2017-07-08,2
review1246,752,-3,4,2017-07-04,1
review1247,379,-4,2,2017-07-11,3
review1248,384,-4,1,2017-07-13,2
review1249,191,-5,2,2017-07-13,1
review1250,443,-4,1,2017-07-18,1
review1251,149,-2,2,2017-07-14,2
review1252,261,-2,3,2017-07-23,2
review1253,214,-3,1,2017-07-05,1
review1254,113,-3,1,2017-07-24,1
review1255,132,-2,1,2017-07-23,2
review1256,357,-4,2,2017-07-25,1
review1257,638,-3,2,2017-07-11,1
review1258,461,-2,2,2017-07-17,2
review1259,159,-4,3,2017-07-23,1
review1260,453,-2,2,2017-07-25,1
review1261,495,-3,3,2017-07-21,2
review1262,216,-1,1,2017-07-15,2
review1263,489,-1,4,2017-07-04,5
review1264,430,-4,3,2017-07-17,1
review1265,247,-4,3,2017-07-25,3
review1266,362,-4,3,2017-07-17,2
review1267,268,-1,2,2017-07-14,2
review1268,135,-4,3,2017-07-09,1
review1269,322,-4,3,2017-07-11,2
review1270,321,-1,1,2017-07-26,3
review1271,268,-2,3,2017-07-21,1
review1272,244,-1,1,2017-07-04,2
review1273,355,-3,3,2017-07-13,4
review1274,133,-2,1,2017-07-05,1
review1275,259,-3,2,2017-07-20,2
review1276,397,-4,3,2017-07-21,4
review1277,219,-2,1,2017-07-04,1
review1278,422,-3,3,2017-07-24,3
review1279,162,-4,2,2017-07-24,3
review1280,236,-2,1,2017-07-16,1
review1281,53,-3,1,2017-07-14,1
review1282,226,-2,3,2017-07-13,2
review1283,174,-2,1,2017-09-23,1
review1284,271,-3,1,2017-07-12,1
review1285,198,-1,1,2017-07-03,3
review1286,315,-1,3,2017-07-23,1
review1287,208,-2,2,2017-07-16,1
review1288,158,-2,3,2017-07-22,5
review1289,184,-2,4,2017-07-06,2
review1290,114,-2,3,2017-07-21,1
review1291,238,-3,2,2017-07-06,3
review1292,154,-3,2,2017-07-18,2
review1293,80,-2,2,2017-07-05,3
review1294,164,-1,2,2017-07-07,2
review1295,105,-3,3,2017-07-04,1
review1296,166,-1,2,2017-07-23,2
review1297,128,-1,1,2017-07-07,2
review1298,321,-1,2,2017-07-06,2
review1299,239,-2,2,2017-07-15,2
review1300,194,-4,1,2017-07-03,4
review1301,159,-4,1,2017-07-12,1
review1302,105,-1,1,2017-07-06,1
review1303,174,-2,1,2017-07-22,1
review1304,110,-2,2,2017-07-02,3
review1305,159,-4,3,2017-07-23,1
review1306,184,-3,1,2017-07-21,1
review1307,691,-3,1,2017-07-12,1
review1308,96,-3,2,2017-07-15,2
review1309,193,-2,1,2017-07-14,1
review1310,544,-1,1,2017-07-22,2
review1311,144,-1,1,2017-07-18,2
review1312,228,-1,1,2017-07-24,2
review1313,134,-2,3,2017-07-27,5
review1314,323,-2,1,2017-07-09,1
review1315,172,-4,1,2017-07-20,1
review1316,159,-4,2,2017-07-06,4
review1317,110,-1,3,2017-07-21,1
review1318,255,-2,2,2017-07-20,3
review1319,332,-4,2,2017-07-05,1
review1320,98,-3,2,2017-07-04,1
review1321,87,-4,1,2017-07-07,1
review1322,216,-1,1,2017-07-05,1
review1323,73,-2,1,2017-08-21,1
review1324,108,-1,1,2017-07-07,1
review1325,79,-1,1,2017-07-05,1
review1326,90,-3,1,2017-07-06,2
review1327,184,-2,4,2017-07-06,2
review1328,172,-2,2,2017-08-17,1
review1329,150,-4,1,2017-07-11,1
review1330,175,-1,1,2017-07-22,1
review1331,100,-1,1,2017-07-16,1
review1332,67,-2,1,2017-07-12,1
review1333,162,-3,1,2017-07-22,1
review1334,175,-4,1,2017-07-23,1
review1335,224,-2,1,2017-07-12,2
review1336,166,-1,2,2017-07-23,2
review1337,181,-3,2,2017-07-12,1
review1338,202,-1,2,2017-07-24,1
review1339,108,-2,2,2017-07-14,1
review1340,196,-5,1,2017-07-26,2
review1341,220,-3,1,2017-07-14,1
review1342,146,-2,1,2017-08-04,1
review1343,178,-2,1,2017-07-08,2
review1344,256,-2,2,2017-07-25,1
review1345,171,-3,1,2017-07-12,1
review1346,135,-2,1,2017-07-17,1
review1347,96,-3,2,2017-07-23,1
review1348,126,-1,1,2017-07-20,2
review1349,281,-3,1,2017-07-24,1
review1350,164,-2,1,2017-07-13,1
review1351,196,-2,1,2017-07-20,1
review1352,120,-4,1,2017-07-28,1
review1353,169,-3,2,2017-07-17,1
review1354,215,-3,1,2017-07-18,1
review1355,313,-2,1,2017-07-16,1
review1356,138,-1,1,2017-07-16,1
review1357,100,-1,1,2017-07-09,1
review1358,156,-1,1,2017-07-19,1
review1359,216,-1,1,2017-07-13,1
review1360,77,-1,1,2017-07-11,1
review1361,48,-1,1,2017-07-07,2
review1362,44,-1,1,2017-07-16,2
review1363,105,-3,1,2017-07-24,2
review1364,82,-3,1,2017-07-07,1
review1365,48,-3,1,2017-07-10,1
review1366,98,-1,1,2017-07-12,1
review1367,52,-4,1,2017-07-11,1
review1368,104,-1,1,2017-07-30,2
review1369,302,-4,2,2017-07-09,1
review1370,175,-3,2,2017-07-14,1
review1371,144,-1,1,2017-07-12,4
review1372,43,-1,1,2017-07-10,1
review1373,79,-3,2,2017-07-13,2
review1374,80,-3,1,2017-07-12,1
review1375,119,-2,1,2017-07-21,1
review1376,499,-5,2,2017-07-18,1
review1377,146,-2,1,2017-08-04,1
review1378,86,-3,1,2017-07-11,1
review1379,129,-2,1,2017-07-06,3
review1380,124,-1,1,2017-07-10,1
review1381,113,-3,1,2017-07-24,1
review1382,65,-3,1,2017-07-16,2
review1383,85,-4,2,2017-07-14,1
review1384,87,-1,1,2017-07-11,1
review1385,91,-1,1,2017-07-29,1
review1386,89,-1,1,2017-07-15,1
review1387,126,-1,1,2017-07-20,2
review1388,117,-1,3,2017-07-04,5
review1389,65,-3,1,2017-07-19,2
review1390,174,-2,1,2017-07-23,2
review1391,86,-1,1,2017-07-19,1
review1392,88,-3,1,2017-07-14,3
review1393,49,-1,1,2017-07-13,1
review1394,81,-4,3,2017-07-14,1
review1395,100,-3,1,2017-07-19,1
review1396,66,-2,1,2017-07-11,3
review1397,120,-1,1,2017-07-23,1
review1398,101,-1,1,2017-07-22,1
review1399,60,-1,1,2017-07-17,1
review1400,60,-1,1,2017-08-09,2
review1401,433,-4,3,2017-07-11,2
review1402,39,-2,1,2017-07-17,1
review1403,44,-1,1,2017-07-16,2
review1404,64,-2,2,2017-07-16,1
review1405,84,-1,1,2017-07-04,2
review1406,55,-1,1,2017-07-05,1
review1407,116,-1,3,2017-07-08,5
review1408,302,-4,2,2017-07-09,1
review1409,71,-2,3,2017-07-06,3
review1410,92,-1,2,2017-07-13,1
review1411,62,-2,1,2017-07-08,3
review1412,115,-2,1,2017-09-04,1
review1413,32,-1,1,2017-07-09,3
review1414,26,-1,1,2017-07-12,1
review1415,42,-1,1,2017-07-04,3
review1416,94,-1,1,2017-07-12,2
review1417,164,-2,3,2017-07-25,5
review1418,51,-2,1,2017-07-09,1
review1419,47,-2,1,2017-07-13,1
review1420,35,-3,1,2017-07-12,1
review1421,59,-1,1,2017-07-08,1
review1422,44,-1,2,2017-07-13,2
review1423,38,-2,1,2017-09-26,3
review1424,38,-2,1,2017-07-16,3
review1425,45,-2,1,2017-07-11,1
review1426,83,-1,1,2017-07-13,1
review1427,40,-4,1,2017-07-15,1
review1428,121,-1,2,2017-07-20,3
review1429,51,-1,1,2017-07-11,2
review1430,38,-1,1,2017-07-13,1
review1431,37,-1,1,2017-07-22,1
review1432,103,-1,3,2017-07-07,2
review1433,49,-1,1,2017-07-12,2
review1434,110,-1,1,2017-07-16,2
review1435,55,-1,1,2017-07-09,2
review1436,67,-2,1,2017-07-04,2
review1437,107,-1,1,2017-07-13,2
review1438,108,-2,1,2017-07-15,4
review1439,220,-2,1,2017-07-12,1
review1440,60,-1,1,2017-08-09,2
review1441,34,-1,1,2017-07-03,4
review1442,18,-4,1,2017-07-13,1
review1443,38,-3,1,2017-07-12,1
review1444,16,-1,1,2017-07-12,1
