Review,Length,Negative,Positive,Date,Stars
review731,182,-1,1,2017-05-12,1
review732,190,-3,1,2017-07-30,1
review733,178,-2,4,2017-06-29,3
review734,463,-2,2,2017-05-16,2
review735,127,-1,1,2017-06-16,4
review736,222,-1,3,2017-07-08,4
review737,396,-4,2,2017-06-23,1
review738,78,-1,1,2017-07-13,1
review739,85,-2,1,2017-06-26,3
review740,103,-1,1,2017-06-21,3
review741,65,-3,1,2017-06-06,1
review742,59,-1,1,2017-08-25,2
review743,135,-2,2,2017-05-26,2
review744,57,-1,1,2017-06-27,2
review745,51,-1,1,2018-03-11,3
review746,148,-1,2,2017-07-13,4
review747,142,-2,1,2017-06-25,2
review748,111,-1,2,2017-05-22,3
review749,34,-4,1,2017-08-02,1
review750,23,-2,1,2017-07-12,2
review751,106,-2,2,2017-08-11,3
review752,62,-1,1,2017-05-29,1
review753,25,-1,1,2017-07-23,3
review754,47,-1,1,2017-05-16,4
review755,58,-1,1,2017-08-07,1
review756,47,-3,1,2017-08-22,3
review757,47,-1,1,2017-08-11,3
review758,52,-1,1,2017-08-22,3
review759,22,-1,1,2017-05-25,2
review760,79,-1,3,2017-06-16,5
review761,60,-1,3,2017-05-11,5
review762,43,-1,3,2017-08-08,4
review763,26,-1,4,2017-06-19,5
review764,31,-1,2,2018-05-10,4
review765,10,-1,1,2017-07-14,5
review766,17,-1,3,2017-06-08,5
review767,270,-1,2,2017-05-02,3
review768,200,-2,2,2017-04-20,2
review769,429,-4,1,2017-04-17,2
review770,538,-5,2,2017-04-22,1
review771,158,-2,1,2017-03-31,3
review772,513,-2,1,2017-03-29,2
review773,184,-1,2,2017-03-28,5
review774,102,-3,2,2017-04-17,2
review775,247,-4,3,2017-04-04,1
review776,330,-2,2,2017-03-29,5
review777,360,-3,1,2017-04-25,1
review778,122,-2,2,2017-03-28,3
review779,398,-2,3,2017-04-06,2
review780,254,-1,2,2017-04-06,3
review781,268,-1,1,2017-04-20,2
review782,254,-1,3,2017-04-24,5
review783,143,-2,1,2017-04-20,3
review784,122,-2,2,2017-03-29,2
review785,93,-4,1,2017-04-27,1
review786,64,-1,1,2017-04-10,1
review787,92,-1,3,2017-03-29,1
review788,129,-1,1,2017-04-16,1
review789,39,-3,1,2017-04-23,1
review790,44,-1,1,2017-04-14,1
review791,40,-2,1,2017-04-11,3
review792,57,-2,3,2017-03-30,5
review793,30,-2,2,2017-04-10,4
review794,35,-1,1,2017-05-09,1
review795,79,-1,3,2018-03-27,5
review796,21,-2,1,2017-05-01,2
review797,85,-1,3,2017-03-30,5
review798,17,-1,2,2017-04-21,4
review799,68,-1,3,2017-03-29,5
review800,42,-1,2,2017-03-30,4
review801,24,-1,1,2017-04-01,1
review802,11,-1,3,2017-03-31,4
review803,330,-4,1,2017-03-22,1
review804,227,-1,1,2017-03-24,1
review805,309,-4,3,2017-03-27,3
review806,469,-4,2,2017-03-28,3
review807,190,-2,3,2017-03-25,3
review808,229,-1,1,2017-03-20,2
review809,115,-2,3,2017-03-21,1
review810,109,-2,3,2017-03-20,3
review811,219,-1,1,2017-03-28,3
review812,351,-3,1,2017-03-25,2
review813,239,-1,3,2017-03-22,3
review814,125,-1,1,2017-03-20,2
review815,129,-2,1,2017-03-22,2
review816,208,-2,1,2017-03-22,3
review817,137,-1,3,2017-03-22,3
review818,142,-2,1,2017-03-24,2
review819,92,-2,1,2017-03-21,2
review820,111,-2,1,2017-03-21,3
review821,165,-3,3,2017-03-27,1
review822,238,-2,1,2017-03-24,2
review823,84,-2,1,2017-03-20,1
review824,51,-1,1,2017-03-20,2
review825,73,-1,2,2017-03-21,2
review826,63,-3,1,2017-03-21,1
review827,98,-2,1,2017-03-21,2
review828,97,-1,1,2017-03-21,2
review829,128,-1,4,2017-03-26,2
review830,103,-1,2,2017-03-28,3
review831,77,-2,1,2017-03-25,2
review832,55,-1,1,2017-03-20,4
review833,46,-3,3,2017-03-28,2
review834,25,-1,1,2017-03-27,3
review835,72,-1,4,2017-03-20,5
review836,95,-1,2,2017-03-29,4
review837,97,-1,3,2017-03-20,5
review838,38,-2,1,2017-03-20,3
review839,38,-1,1,2017-03-20,1
review840,57,-1,2,2017-03-20,5
review841,16,-2,1,2017-03-25,1
review842,12,-1,1,2017-03-21,1
review843,15,-1,2,2017-03-20,2
review844,47,-1,1,2017-03-21,5
review845,26,-1,3,2017-03-31,5
review846,254,-3,3,2017-02-01,1
review847,355,-4,2,2017-03-03,1
review848,270,-2,1,2017-02-06,2
review849,249,-4,3,2017-02-02,2
review850,264,-2,1,2017-02-17,1
review851,419,-3,2,2017-03-09,1
review852,453,-3,2,2017-02-17,1
review853,222,-4,1,2017-02-17,1
review854,194,-1,3,2017-02-02,5
review855,369,-2,2,2017-03-05,2
review856,525,-3,1,2017-02-15,4
review857,417,-2,1,2017-03-19,3
review858,270,-2,3,2017-03-04,4
review859,126,-2,2,2017-03-08,1
review860,154,-4,3,2017-02-04,1
review861,231,-1,2,2017-02-27,4
review862,139,-2,1,2017-02-09,1
review863,192,-2,2,2017-03-10,3
review864,145,-1,2,2017-02-02,1
review865,173,-1,2,2017-02-02,4
review866,784,-2,3,2017-03-03,2
review867,178,-1,3,2017-02-19,1
review868,445,-2,3,2017-02-17,2
review869,241,-4,2,2017-03-06,1
review870,122,-1,3,2017-02-05,1
review871,111,-2,1,2017-03-03,1
review872,146,-1,3,2017-02-02,4
review873,206,-3,3,2017-02-17,1
review874,180,-1,2,2017-03-18,1
review875,266,-1,2,2017-02-05,1
review876,284,-3,3,2017-02-17,1
review877,98,-1,1,2017-03-06,1
review878,93,-1,3,2017-02-04,1
review879,106,-3,2,2017-03-10,3
review880,208,-1,1,2017-03-08,4
review881,78,-2,2,2017-02-01,1
review882,177,-1,2,2017-02-19,1
review883,80,-2,1,2017-02-04,1
review884,740,-4,2,2017-02-28,1
review885,174,-1,1,2017-02-14,2
review886,67,-2,2,2017-02-02,1
review887,139,-1,2,2017-03-22,5
review888,48,-2,1,2017-02-19,1
review889,33,-1,1,2017-02-07,3
review890,132,-2,2,2017-02-16,3
review891,39,-1,2,2017-02-11,1
review892,102,-1,1,2017-03-13,1
review893,49,-1,1,2017-03-10,1
review894,30,-1,1,2017-02-10,3
review895,88,-2,3,2017-02-09,3
review896,119,-1,3,2017-03-02,1
review897,82,-1,2,2017-02-17,1
review898,74,-2,3,2017-02-17,1
review899,30,-1,1,2017-02-03,3
review900,87,-1,3,2017-03-07,5
review901,67,-1,2,2017-02-17,1
review902,18,-1,1,2017-02-17,1
review903,42,-1,1,2017-03-23,3
review904,16,-1,3,2017-02-01,5
review905,7,-1,3,2017-03-01,5
review906,415,-1,3,2017-01-10,1
review907,31,-1,2,2017-01-16,3
review908,9,-1,3,2016-12-29,5
review909,202,-4,3,2017-01-24,1
review910,337,-2,1,2016-12-31,2
review911,261,-1,2,2017-01-28,3
review912,22,-1,3,2016-12-28,5
review913,31,-2,1,2017-01-05,3
review914,17,-1,1,2017-01-07,1
review915,34,-1,3,2016-12-29,3
review916,11,-2,1,2017-01-07,1
review917,153,-1,2,2017-01-23,2
review918,349,-1,3,2016-12-28,5
review919,342,-1,2,2017-01-15,3
review920,14,-1,1,2016-12-31,3
review921,30,-1,3,2017-01-01,5
review922,34,-1,1,2017-01-01,4
review923,66,-1,2,2017-02-04,4
review924,44,-3,1,2017-01-02,1
review925,35,-1,3,2017-01-09,4
review926,182,-1,2,2017-01-26,3
review927,21,-1,1,2017-01-04,1
review928,31,-1,1,2017-01-14,4
review929,21,-1,1,2017-01-01,3
review930,30,-2,3,2017-01-16,1
review931,82,-2,1,2017-01-22,1
review932,23,-1,4,2016-12-30,5
review933,137,-4,3,2017-02-12,5
review934,8,-1,1,2017-01-06,3
review935,12,-1,2,2016-12-28,5
review936,9,-1,3,2017-01-11,5
review937,11,-1,1,2016-12-28,4
review938,40,-1,1,2017-01-29,1
review939,157,-1,3,2016-12-29,3
review940,8,-1,2,2016-12-28,5
review941,13,-1,1,2016-12-28,5
review942,19,-1,1,2017-01-06,4
review943,93,-3,1,2017-01-15,2
review944,14,-1,1,2016-12-29,1
review945,37,-1,2,2017-01-23,3
review946,17,-1,1,2017-01-01,2
review947,32,-1,2,2017-01-31,5
review948,12,-1,3,2016-12-29,5
review949,21,-1,2,2017-02-09,4
review950,22,-1,1,2016-12-29,5
review951,17,-1,1,2017-01-08,3
review952,8,-1,2,2016-12-31,4
review953,13,-1,3,2017-01-03,5
review954,12,-1,3,2016-12-30,4
review955,20,-1,1,2016-10-19,3
review956,259,-2,3,2016-10-20,5
review957,20,-2,3,2016-11-24,2
review958,396,-2,1,2016-11-05,2
review959,15,-1,3,2016-11-09,5
review960,428,-4,1,2016-12-24,1
review961,8,-1,2,2016-10-24,3
review962,458,-2,3,2016-12-04,2
review963,25,-1,4,2016-11-22,2
review964,24,-1,1,2016-12-02,3
review965,19,-1,1,2016-11-12,2
review966,445,-1,2,2016-12-27,3
review967,9,-1,1,2016-11-16,3
review968,449,-3,2,2016-11-24,2
review969,12,-1,2,2016-10-20,4
review970,35,-2,3,2016-11-09,4
review971,102,-2,3,2016-11-17,5
review972,102,-1,1,2016-11-16,5
review973,36,-1,3,2016-12-29,5
review974,4,-3,1,2016-12-08,1
review975,7,-3,1,2016-11-16,1
review976,10,-1,1,2016-11-29,1
review977,43,-1,1,2016-10-22,1
review978,28,-1,1,2016-12-06,4
review979,10,-1,3,2016-12-24,4
review980,8,-1,2,2016-11-03,4
review981,10,-1,3,2016-12-16,5
review982,11,-1,2,2016-10-28,3
review983,10,-1,1,2016-12-05,4
review984,15,-1,1,2016-12-20,2
review985,19,-1,1,2016-12-17,2
review986,19,-1,3,2016-12-27,4
review987,20,-2,1,2016-12-06,1
review988,73,-4,1,2016-12-20,2
review989,17,-1,1,2016-10-26,5
review990,5,-1,1,2016-11-23,4
review991,11,-1,1,2016-10-27,5
review992,13,-1,1,2016-12-26,1
review993,10,-1,1,2016-12-07,1
review994,19,-1,1,2016-11-02,5
review995,11,-1,1,2016-11-05,2
review996,15,-1,1,2016-11-22,1
review997,97,-1,1,2016-11-17,5
review998,7,-1,1,2016-12-04,4
review999,7,-1,1,2016-12-01,3
review1000,50,-1,2,2016-10-18,4
review1001,73,-1,3,2016-11-04,5
review1002,16,-1,1,2016-11-20,4
review1003,20,-1,2,2016-11-19,4
review1004,58,-1,3,2016-11-21,4
review1005,90,-1,3,2016-11-16,5
review1006,33,-1,2,2016-12-01,1
review1007,65,-1,2,2016-10-19,4
review1008,24,-1,1,2016-12-04,5
review1009,10,-1,1,2016-11-07,5
review1010,9,-1,1,2016-10-19,4
review1011,8,-1,2,2016-10-26,4
review1012,15,-1,1,2016-11-08,5
review1013,6,-1,1,2016-11-03,5
review1014,9,-1,3,2016-11-09,5
review1015,11,-1,3,2016-10-31,5
review1016,363,-1,2,2016-10-09,5
review1017,426,-1,3,2016-09-29,3
review1018,14,-1,1,2016-10-19,3
review1019,328,-2,2,2016-10-12,5
review1020,498,-2,3,2016-10-26,5
review1021,33,-2,1,2016-09-08,2
review1022,366,-2,2,2016-09-06,3
review1023,428,-1,2,2016-09-24,3
review1024,586,-3,3,2017-02-01,3
review1025,15,-1,1,2016-10-16,4
review1026,364,-2,2,2016-10-13,5
review1027,11,-1,3,2016-10-17,5
review1028,33,-1,3,2016-09-06,4
review1029,46,-1,2,2016-10-01,4
review1030,219,-4,4,2017-02-17,1
review1031,20,-2,1,2016-09-22,3
review1032,311,-2,1,2016-09-13,1
review1033,25,-1,1,2016-09-23,4
review1034,26,-1,1,2016-09-07,4
review1035,206,-1,3,2016-09-28,5
review1036,6,-1,1,2016-10-18,3
review1037,460,-1,3,2016-09-17,3
review1038,21,-1,1,2016-09-25,1
review1039,13,-1,1,2016-09-08,1
review1040,15,-1,3,2016-09-14,4
review1041,264,-4,1,2016-09-10,4
review1042,12,-1,1,2016-09-30,1
review1043,60,-1,1,2016-09-06,3
review1044,19,-1,4,2016-09-08,5
review1045,212,-1,3,2016-10-13,4
review1046,24,-1,3,2016-09-29,4
review1047,18,-1,1,2016-10-15,3
review1048,152,-2,2,2016-10-16,1
review1049,6,-1,3,2016-10-01,5
review1050,26,-1,1,2016-10-17,4
review1051,134,-1,3,2016-10-18,3
review1052,10,-1,3,2016-09-22,5
review1053,15,-1,1,2016-09-15,1
review1054,26,-1,2,2016-09-06,4
review1055,12,-1,1,2016-09-30,4
review1056,21,-1,1,2016-10-04,4
review1057,26,-1,1,2016-09-12,1
review1058,94,-1,3,2016-10-01,5
review1059,170,-1,4,2016-10-14,5
review1060,47,-1,1,2016-10-18,5
review1061,66,-1,3,2016-10-17,5
review1062,7,-1,3,2016-09-06,5
review1063,31,-2,1,2016-10-14,2
review1064,54,-2,1,2016-10-17,5
review1065,32,-1,3,2016-10-18,4
review1066,11,-1,2,2016-10-06,5
review1067,355,-4,3,2016-08-22,5
review1068,503,-2,2,2016-08-31,2
review1069,36,-1,3,2016-08-25,2
review1070,512,-4,2,2016-08-10,2
review1071,293,-1,3,2016-08-17,4
review1072,479,-2,2,2016-08-15,3
review1073,426,-2,2,2016-08-01,3
review1074,5,-2,1,2016-08-02,1
review1075,360,-4,3,2016-07-29,2
review1076,15,-1,1,2016-08-17,2
review1077,64,-1,1,2016-08-09,2
review1078,36,-1,1,2016-09-07,2
review1079,4,-2,1,2016-08-05,1
review1080,412,-1,2,2016-07-28,2
review1081,7,-1,1,2016-08-19,3
review1082,233,-1,2,2016-08-02,4
review1083,33,-3,2,2016-08-03,2
review1084,375,-4,2,2016-09-06,3
review1085,214,-2,3,2016-08-11,4
review1086,450,-2,3,2016-08-12,4
review1087,10,-1,1,2016-07-28,2
review1088,153,-1,3,2018-05-06,1
review1089,5,-1,1,2016-09-06,1
review1090,7,-1,1,2016-08-25,5
review1091,213,-1,3,2016-08-22,5
review1092,19,-1,1,2016-07-28,1
review1093,13,-1,1,2016-08-20,2
review1094,14,-1,1,2016-08-18,2
review1095,8,-1,2,2016-08-18,5
review1096,4,-1,2,2016-09-06,4
review1097,31,-1,1,2016-08-17,3
review1098,22,-1,1,2016-09-02,5
review1099,49,-1,1,2016-08-31,5
review1100,37,-1,2,2016-08-16,4
review1101,16,-1,3,2016-08-30,5
review1102,131,-1,3,2016-09-06,4
review1103,34,-1,1,2016-07-31,5
review1104,10,-1,1,2016-08-21,5
review1105,25,-1,1,2016-08-26,5
review1106,16,-1,1,2016-08-31,4
review1107,15,-1,2,2016-08-22,5
review1108,6,-1,1,2016-08-22,3
review1109,30,-1,1,2016-08-17,4
review1110,16,-1,3,2016-08-11,5
review1111,44,-1,3,2016-08-13,4
review1112,60,-1,3,2016-08-04,5
review1113,20,-1,2,2016-08-16,5
review1114,369,-3,3,2016-07-20,2
review1115,332,-3,2,2016-07-16,1
review1116,33,-1,1,2016-07-26,2
review1117,20,-2,1,2016-07-14,1
review1118,440,-2,3,2016-07-13,1
review1119,454,-2,3,2016-07-24,1
review1120,19,-1,1,2016-07-23,2
review1121,23,-1,1,2016-07-29,5
review1122,24,-1,1,2016-07-25,1
review1123,357,-1,3,2016-07-16,3
review1124,449,-2,2,2016-08-11,3
review1125,497,-3,2,2016-07-10,4
review1126,9,-1,1,2016-07-09,1
review1127,101,-3,1,2016-07-09,2
review1128,22,-2,1,2016-07-28,4
review1129,614,-3,2,2016-07-24,1
review1130,11,-1,2,2016-07-13,4
review1131,453,-4,2,2016-07-14,2
review1132,13,-1,2,2016-07-09,4
review1133,235,-1,3,2016-07-29,5
review1134,43,-1,1,2016-07-16,4
review1135,10,-1,1,2016-07-28,5
review1136,8,-2,1,2016-07-13,2
review1137,76,-4,1,2016-07-08,1
review1138,180,-1,2,2016-07-27,4
review1139,129,-1,1,2016-07-18,4
review1140,24,-1,1,2016-07-08,5
review1141,96,-1,2,2016-07-25,4
review1142,35,-1,1,2016-07-19,1
review1143,8,-1,3,2016-07-07,5
review1144,82,-2,1,2016-07-19,5
review1145,88,-1,1,2016-07-27,5
review1146,38,-1,1,2016-07-18,5
review1147,23,-1,3,2016-08-15,5
review1148,5,-1,3,2016-07-14,5
review1149,509,-1,2,2016-06-15,4
review1150,492,-2,2,2016-05-25,1
review1151,356,-3,3,2016-04-25,3
review1152,474,-2,2,2016-05-18,1
review1153,34,-1,2,2016-06-14,4
review1154,239,-1,1,2016-05-29,2
review1155,421,-2,2,2016-06-24,2
review1156,208,-1,2,2016-05-09,4
review1157,474,-3,2,2016-05-05,3
review1158,369,-3,2,2016-06-05,2
review1159,201,-2,3,2016-06-17,2
review1160,16,-1,1,2016-04-23,3
review1161,30,-1,1,2016-06-02,5
review1162,386,-3,2,2016-05-08,1
review1163,7,-3,1,2016-05-13,1
review1164,27,-1,1,2016-04-26,2
review1165,20,-1,1,2016-06-06,4
review1166,5,-1,3,2016-05-31,5
review1167,210,-1,2,2016-06-16,3
review1168,131,-2,2,2016-05-27,5
review1169,124,-1,2,2016-05-20,4
review1170,498,-3,2,2016-06-12,3
review1171,258,-1,3,2016-05-13,5
review1172,454,-3,3,2016-06-09,5
review1173,13,-1,4,2016-04-23,4
review1174,318,-3,2,2016-10-15,4
review1175,14,-1,1,2016-05-03,3
review1176,21,-1,2,2016-04-20,5
review1177,474,-1,3,2016-05-26,5
review1178,6,-1,1,2016-07-06,4
review1179,13,-1,1,2016-04-22,5
review1180,9,-1,1,2016-05-06,3
review1181,7,-1,1,2016-04-21,2
review1182,32,-2,1,2016-06-25,3
review1183,15,-1,1,2016-05-16,1
review1184,136,-1,3,2016-06-22,5
review1185,37,-1,1,2016-08-30,1
review1186,9,-1,1,2016-04-29,3
review1187,21,-1,1,2016-06-05,2
review1188,30,-1,1,2016-07-18,1
review1189,27,-2,1,2016-07-14,2
review1190,117,-4,1,2016-06-11,2
review1191,8,-1,3,2016-06-25,5
review1192,64,-1,1,2016-04-22,2
review1193,188,-1,3,2016-06-27,5
review1194,14,-1,1,2016-07-08,3
review1195,25,-1,1,2016-06-20,1
review1196,19,-2,1,2016-05-02,1
review1197,7,-1,1,2016-06-01,4
review1198,4,-1,2,2016-06-21,3
review1199,12,-1,1,2016-04-24,5
review1200,143,-1,3,2016-06-15,5
review1201,15,-1,2,2016-05-16,5
review1202,9,-1,3,2016-05-13,4
review1203,192,-1,3,2016-05-19,5
review1204,112,-1,1,2016-06-17,5
review1205,116,-1,3,2016-05-10,4
review1206,30,-1,2,2016-05-11,3
review1207,12,-1,1,2016-08-05,1
review1208,24,-1,2,2016-06-28,4
review1209,6,-1,1,2016-07-07,3
review1210,18,-1,1,2016-11-23,1
review1211,33,-1,3,2016-06-28,4
review1212,63,-1,2,2016-05-13,5
review1213,7,-1,1,2016-05-09,4
review1214,9,-1,3,2016-05-18,4
review1215,5,-1,3,2016-06-08,4
review1216,77,-2,3,2016-06-22,4
review1217,9,-1,1,2016-06-15,3
review1218,80,-1,1,2016-06-23,5
review1219,83,-1,3,2016-07-11,5
review1220,92,-1,1,2016-06-30,5
review1221,8,-1,3,2016-04-23,5
review1222,31,-1,1,2018-04-11,2
review1223,71,-1,1,2016-05-09,5
review1224,15,-1,1,2016-07-03,5
review1225,15,-1,3,2016-06-18,5
review1226,84,-1,3,2016-04-22,5
review1227,5,-1,1,2016-05-11,5
review1228,63,-1,1,2016-06-09,4
review1229,43,-1,3,2016-05-30,5
review1230,68,-1,3,2016-06-29,5
review1231,31,-1,1,2016-05-03,5
review1232,18,-1,1,2016-05-05,5
review1233,7,-1,1,2016-06-08,5
review1234,9,-1,3,2016-04-29,5
review1235,42,-1,3,2016-06-14,4
review1236,51,-1,3,2016-05-02,5
review1237,89,-1,3,2016-06-14,5
review1238,63,-1,3,2016-06-09,5
review1239,31,-1,3,2016-06-30,3
review1240,9,-1,1,2016-06-07,5
review1241,6,-1,1,2016-08-04,5
review1242,17,-1,3,2016-06-12,5
review1243,29,-1,3,2016-06-06,5
review1244,4,-1,2,2016-05-29,5
review1245,18,-1,3,2016-08-06,5
review1246,13,-1,3,2016-06-23,5
review1247,5,-1,1,2016-05-08,4
review1248,5,-1,1,2016-05-19,4
review1249,14,-1,4,2017-02-18,5
review1250,13,-1,3,2016-07-13,5
review1251,8,-1,2,2016-05-16,5
review1252,9,-1,3,2016-05-16,4
review1253,11,-1,3,2016-07-09,5
review1254,414,-1,2,2015-09-04,4
review1255,326,-2,4,2016-01-15,4
review1256,312,-2,2,2016-03-15,3
review1257,359,-3,1,2015-05-24,2
review1258,24,-1,1,2015-04-27,5
review1259,512,-2,1,2015-08-14,4
review1260,332,-1,3,2015-09-04,4
review1261,33,-1,1,2016-03-23,4
review1262,26,-1,2,2015-12-01,4
review1263,383,-2,2,2015-09-26,4
review1264,317,-1,3,2015-04-23,5
review1265,330,-2,3,2015-09-04,5
review1266,335,-1,1,2015-04-07,5
review1267,337,-2,2,2016-04-09,5
review1268,506,-4,3,2016-03-31,4
review1269,320,-2,3,2015-11-24,5
review1270,374,-4,3,2015-09-13,1
review1271,465,-2,3,2015-09-23,5
review1272,356,-1,4,2016-02-12,4
review1273,483,-3,3,2015-12-03,5
review1274,303,-2,3,2015-04-06,4
review1275,35,-1,3,2015-10-28,5
review1276,363,-2,4,2015-09-16,4
review1277,213,-1,1,2016-01-15,4
review1278,286,-2,3,2015-08-12,5
review1279,504,-2,1,2015-06-05,2
review1280,9,-1,3,2015-09-05,5
review1281,293,-2,3,2015-09-07,4
review1282,420,-2,2,2016-02-15,3
review1283,333,-1,2,2016-01-18,4
review1284,11,-1,1,2016-01-04,2
review1285,647,-3,1,2015-07-22,1
review1286,15,-1,1,2015-06-10,3
review1287,11,-1,1,2015-11-04,5
review1288,365,-2,3,2015-05-31,5
review1289,242,-2,3,2015-05-09,1
review1290,436,-4,2,2015-06-27,1
review1291,14,-2,1,2015-08-19,1
review1292,203,-2,2,2016-03-30,5
review1293,174,-1,3,2015-10-05,5
review1294,318,-4,1,2015-09-02,1
review1295,25,-1,1,2015-05-21,3
review1296,23,-2,1,2015-06-20,2
review1297,186,-3,2,2015-11-30,5
review1298,203,-1,3,2015-11-19,4
review1299,137,-2,3,2015-09-14,4
review1300,23,-1,3,2015-11-23,5
review1301,11,-1,1,2015-04-23,4
review1302,14,-1,1,2015-05-21,4
review1303,465,-3,1,2015-05-17,2
review1304,114,-1,2,2015-09-17,4
review1305,204,-1,2,2015-10-21,5
review1306,390,-2,1,2015-09-04,2
review1307,439,-2,3,2015-04-24,5
review1308,334,-1,3,2015-10-19,2
review1309,160,-3,3,2016-03-27,4
review1310,22,-1,3,2015-06-15,3
review1311,127,-2,3,2016-01-01,5
review1312,6,-1,1,2015-12-02,3
review1313,147,-2,3,2016-03-31,5
review1314,31,-1,2,2015-10-26,4
review1315,23,-1,3,2015-11-16,3
review1316,198,-1,3,2015-06-15,5
review1317,328,-3,1,2015-11-22,4
review1318,218,-2,3,2015-10-21,5
review1319,255,-2,1,2016-03-21,5
review1320,480,-4,2,2015-07-14,1
review1321,20,-2,1,2016-02-20,3
review1322,287,-1,2,2015-12-08,5
review1323,201,-2,3,2015-07-25,4
review1324,219,-4,3,2015-09-15,5
review1325,42,-1,3,2015-04-30,5
review1326,524,-1,3,2015-04-21,4
review1327,30,-1,2,2016-03-02,5
review1328,27,-1,2,2015-12-05,2
review1329,1000,-2,3,2015-11-30,3
review1330,207,-2,3,2015-12-07,4
review1331,24,-1,1,2016-04-10,3
review1332,32,-1,1,2015-06-08,3
review1333,16,-1,2,2016-01-23,3
review1334,191,-1,3,2015-12-04,4
review1335,169,-1,3,2016-03-23,5
review1336,308,-1,3,2015-09-06,3
review1337,13,-3,1,2015-07-14,1
review1338,25,-1,2,2015-04-06,3
review1339,21,-1,1,2016-02-16,3
review1340,15,-3,2,2015-09-05,4
review1341,101,-1,3,2015-06-04,5
review1342,504,-1,3,2015-04-25,5
review1343,373,-3,2,2015-07-22,5
review1344,614,-1,3,2015-04-20,5
review1345,240,-2,3,2015-11-17,5
review1346,23,-1,3,2016-02-14,5
review1347,13,-1,3,2016-01-07,5
review1348,36,-1,3,2015-09-04,4
review1349,237,-1,3,2015-09-28,5
review1350,142,-1,1,2015-09-14,5
review1351,334,-1,3,2015-12-04,5
review1352,35,-1,3,2015-11-12,4
review1353,156,-1,2,2015-11-27,5
review1354,39,-1,3,2015-05-11,5
review1355,316,-1,2,2015-05-29,3
review1356,200,-1,3,2015-12-02,3
review1357,61,-1,1,2016-04-19,4
review1358,308,-1,3,2015-10-22,5
review1359,33,-1,1,2015-04-09,4
review1360,480,-1,3,2015-10-10,5
review1361,202,-1,2,2015-09-04,5
review1362,269,-2,3,2015-09-08,5
review1363,10,-1,1,2015-05-07,4
review1364,211,-1,1,2016-01-21,3
review1365,10,-1,1,2016-02-18,5
review1366,132,-1,2,2016-03-28,4
review1367,226,-2,3,2016-02-08,5
review1368,340,-2,2,2015-11-10,3
review1369,247,-1,2,2015-06-11,5
review1370,188,-1,1,2015-09-04,4
review1371,14,-2,1,2015-12-16,1
review1372,111,-1,1,2016-03-25,4
review1373,88,-1,1,2015-09-04,1
review1374,139,-1,1,2015-09-09,5
review1375,26,-1,2,2015-04-06,5
review1376,57,-1,2,2015-07-23,4
review1377,29,-1,3,2015-05-14,5
review1378,10,-1,1,2015-05-26,5
review1379,19,-1,3,2015-10-28,4
review1380,42,-1,1,2015-06-07,1
review1381,24,-1,1,2015-04-14,1
review1382,13,-1,3,2015-10-12,4
review1383,181,-1,2,2015-10-28,5
review1384,158,-1,3,2015-10-19,5
review1385,14,-1,3,2015-09-04,5
review1386,215,-1,3,2015-10-23,5
review1387,10,-1,1,2016-02-15,4
review1388,194,-1,3,2015-07-20,4
review1389,62,-2,1,2015-09-18,1
review1390,118,-1,3,2016-02-25,4
review1391,19,-1,1,2016-03-24,5
review1392,127,-1,3,2015-10-20,5
review1393,245,-1,3,2015-09-04,5
review1394,197,-2,1,2015-06-06,1
review1395,107,-1,1,2015-11-05,5
review1396,126,-1,3,2016-03-31,5
review1397,190,-1,2,2016-04-14,5
review1398,182,-1,3,2015-11-09,5
review1399,140,-3,3,2015-09-04,5
review1400,15,-1,1,2015-07-26,2
review1401,14,-1,3,2015-12-02,4
review1402,139,-1,3,2015-09-12,4
review1403,170,-1,3,2015-10-01,4
review1404,24,-1,1,2015-10-07,4
review1405,32,-1,3,2015-04-23,5
review1406,13,-1,1,2015-07-21,1
review1407,193,-1,3,2015-09-07,5
review1408,122,-1,1,2015-10-05,5
review1409,7,-1,3,2015-07-23,5
review1410,7,-1,3,2015-06-26,5
review1411,26,-1,1,2015-06-20,1
review1412,11,-1,1,2016-03-04,5
review1413,129,-1,3,2015-10-21,5
review1414,17,-1,4,2016-03-08,5
review1415,133,-1,1,2015-10-02,5
review1416,19,-1,2,2015-04-09,4
review1417,7,-1,3,2015-04-10,4
review1418,10,-1,1,2016-01-04,5
review1419,103,-1,3,2015-10-31,4
review1420,33,-1,2,2015-11-13,5
review1421,101,-1,1,2015-09-14,5
review1422,8,-1,1,2015-11-07,5
review1423,116,-1,3,2016-03-27,5
review1424,26,-1,1,2016-01-23,4
review1425,108,-1,1,2015-09-17,3
review1426,11,-1,2,2015-07-10,4
review1427,125,-2,1,2015-12-04,5
review1428,82,-1,3,2015-11-20,4
review1429,128,-2,3,2015-09-08,5
review1430,14,-1,1,2015-10-30,5
review1431,104,-1,1,2015-10-20,4
review1432,85,-1,3,2015-09-04,5
review1433,78,-1,1,2015-12-02,1
review1434,65,-1,3,2015-12-08,5
review1435,157,-1,3,2015-09-07,5
review1436,130,-2,1,2015-10-02,5
review1437,155,-1,3,2015-12-07,5
review1438,93,-1,3,2015-11-03,5
review1439,62,-1,1,2016-02-01,5
review1440,84,-1,3,2016-02-04,4
review1441,25,-1,1,2015-09-20,3
review1442,26,-1,3,2015-11-18,5
